unique_transaction_id,transaction_status,dollarsobligated,baseandexercisedoptionsvalue,baseandalloptionsvalue,maj_agency_cat,mod_agency,maj_fund_agency_cat,contractingofficeagencyid,contractingofficeid,fundingrequestingagencyid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,contractactiontype,reasonformodification,typeofcontractpricing,priceevaluationpercentdifference,subcontractplan,lettercontract,multiyearcontract,performancebasedservicecontract,majorprogramcode,contingencyhumanitarianpeacekeepingoperation,contractfinancing,costorpricingdata,costaccountingstandardsclause,descriptionofcontractrequirement,purchasecardaspaymentmethod,numberofactions,nationalinterestactioncode,progsourceagency,progsourceaccount,progsourcesubacct,account_title,rec_flag,typeofidc,multipleorsingleawardidc,programacronym,vendorname,vendoralternatename,vendorlegalorganizationname,vendordoingasbusinessname,divisionname,divisionnumberorofficecode,vendorenabled,vendorlocationdisableflag,ccrexception,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,vendor_cd,congressionaldistrict,vendorsitecode,vendoralternatesitecode,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,locationcode,statecode,PlaceofPerformanceCity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,psc_cat,productorservicecode,systemequipmentcode,claimantprogramcode,principalnaicscode,informationtechnologycommercialitemcategory,gfe_gfp,useofepadesignatedproducts,recoveredmaterialclauses,seatransportation,contractbundling,consolidatedcontract,countryoforigin,placeofmanufacture,manufacturingorganizationtype,agencyid,piid,modnumber,transactionnumber,fiscal_year,idvagencyid,idvpiid,idvmodificationnumber,solicitationid,extentcompeted,reasonnotcompeted,numberofoffersreceived,commercialitemacquisitionprocedures,commercialitemtestprogram,smallbusinesscompetitivenessdemonstrationprogram,a76action,competitiveprocedures,solicitationprocedures,typeofsetaside,localareasetaside,evaluatedpreference,fedbizopps,research,statutoryexceptiontofairopportunity,organizationaltype,numberofemployees,annualrevenue,firm8aflag,hubzoneflag,sdbflag,issbacertifiedsmalldisadvantagedbusiness,shelteredworkshopflag,hbcuflag,educationalinstitutionflag,womenownedflag,veteranownedflag,srdvobflag,localgovernmentflag,minorityinstitutionflag,aiobflag,stategovernmentflag,federalgovernmentflag,minorityownedbusinessflag,apaobflag,tribalgovernmentflag,baobflag,naobflag,saaobflag,nonprofitorganizationflag,isothernotforprofitorganization,isforprofitorganization,isfoundation,haobflag,ishispanicservicinginstitution,emergingsmallbusinessflag,hospitalflag,contractingofficerbusinesssizedetermination,is1862landgrantcollege,is1890landgrantcollege,is1994landgrantcollege,isveterinarycollege,isveterinaryhospital,isprivateuniversityorcollege,isschoolofforestry,isstatecontrolledinstitutionofhigherlearning,isserviceprovider,receivescontracts,receivesgrants,receivescontractsandgrants,isairportauthority,iscouncilofgovernments,ishousingauthoritiespublicortribal,isinterstateentity,isplanningcommission,isportauthority,istransitauthority,issubchapterscorporation,islimitedliabilitycorporation,isforeignownedandlocated,isarchitectureandengineering,isdotcertifieddisadvantagedbusinessenterprise,iscitylocalgovernment,iscommunitydevelopedcorporationownedfirm,iscommunitydevelopmentcorporation,isconstructionfirm,ismanufacturerofgoods,iscorporateentitynottaxexempt,iscountylocalgovernment,isdomesticshelter,isfederalgovernmentagency,isfederallyfundedresearchanddevelopmentcorp,isforeigngovernment,isindiantribe,isintermunicipallocalgovernment,isinternationalorganization,islaborsurplusareafirm,islocalgovernmentowned,ismunicipalitylocalgovernment,isnativehawaiianownedorganizationorfirm,isotherbusinessororganization,isotherminorityowned,ispartnershiporlimitedliabilitypartnership,isschooldistrictlocalgovernment,issmallagriculturalcooperative,issoleproprietorship,istownshiplocalgovernment,istriballyownedfirm,istribalcollege,isalaskannativeownedcorporationorfirm,iscorporateentitytaxexempt,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,otherstatutoryauthority,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,interagencycontractingauthority,last_modified_date
c005c57d6d06f222cc686f59befd5e8c,active,-9507.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W911PT: W0K9 USA WATERVLIET ARSNL,2100: DEPT OF THE ARMY,AA220: DOD/DEPARTMENT OF THE ARMY,Not Applicable,09/11/2006,08/21/2006,09/11/2006,09/11/2006,,PO Purchase Order,D: CHANGE ORDER,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X,UPPER LINKS,N: No,1,NONE: NONE,,,,,,,: ,,MS DESIGN & MANUFACTURING,,,,,,,,,2102 BEECH HILL ROAD,,,WELLSVILLE,NY,14895,UNITED STATES,NY,NY29,NY29,,,168539653,168539653,,,,,MS DESIGN & MANUFACTURING,79092,NY: NEW YORK,WELLSVILLE,NY: NEW YORK,USA: UNITED STATES,148959774,NY29,NY29,10,"1015: GUNS, 75 MM THROUGH 125 MM",000: NONE,A5: WEAPONS,332710: MACHINE SHOPS,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,W911PT05P0382,P00001,0,2006,,,,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,9,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,X,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/22/2008
b7a20d2b320202f41f8148f155b6bd30,active,10883.00,10883.00,10883.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W911RX: W6QM MICC-FT RILEY,2100: DEPT OF THE ARMY,W55R7D: W0VM DIR OF INFORMATION MGT,Not Applicable,07/14/2006,07/13/2006,08/15/2006,08/15/2006,,PO Purchase Order,: ,J: Firm Fixed Price,0,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X,HUBBELL 4' RELAY RACKS,N: No,1,NONE: NONE,,,,,,,: ,,WESTERN EXTRALITE COMPANY,,,,,,,,,1470 LIBERTY ST,,,KANSAS CITY,MO,641021018,UNITED STATES,MO,MO05,MO05,0038545280000,641021018,003854528,003854528,,,03/01/2002,04/10/2007,WESTERN EXTRALITE COMPANY,23975,KS: KANSAS,FORT RILEY,KS: KANSAS,USA: UNITED STATES,664420001,KS02,KS02,70,7025: ADP INPUT/OUTPUT & STORAGE DEVICES,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,334210: TELEPHONE APPARATUS MANUFACTURING,A: COMMERCIALLY AVAILABLE,N: Transaction does not use GFE/GFP,A: MEETS REQUIREMENTS,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,W911RX06P0184,0,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,0,A: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,234,86000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,X: Not Applicable,X: Not Applicable,Y: Yes,,,,,,,,,,,,X: Not Applicable,07/14/2006
8a68f95f6df5e235369275d0b049c504,active,934452.00,934452.00,934452.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W912SU: XR W6BA ACA  NRCC,2100: DEPT OF THE ARMY,BT620: DOD/DEPARTMENT OF THE ARMY,Not Applicable,09/29/2006,09/30/2006,09/29/2007,09/29/2007,,DO Delivery Order,: ,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,X: NOT APPLICABLE,,: ,E: COMMERCIAL FINANCING,N: No,X,INSTRUCTIONAL HOUR (IH) FOR,N: No,1,NONE: NONE,,,,,,,: ,,"KARTA TECHNOLOGIES, INC",,,,,,,,,5555 NORTHWEST PARKWAY,,,SAN ANTONIO,TX,78249,UNITED STATES,TX,TX23,TX23,,,154564306,195313866,,,,,NCI  INC.,56000,VA: VIRGINIA,NEWPORT NEWS,VA: VIRGINIA,USA: UNITED STATES,236010995,VA01,VA01,69,6910: TRAINING AIDS,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,339999: ALL OTHER MISCELLANEOUS MANUFACTURING,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,A: MEETS REQUIREMENTS,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,USA,D: MFG IN U.S.,: ,9700: DEPT OF DEFENSE,0007,0,0,2006,9700,W911S006D0002,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,6,A: ,N: No,N: NO,No,,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,X,,FAIR,,0,0,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/19/2006
c9885b2b763ba71008085c49a187b230,active,673.00,673.00,673.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W44W9M: W390 MCALESTER ARMY AMMO PLANT,2100: DEPT OF THE ARMY,AA310: DOD/DEPARTMENT OF THE ARMY,Not Applicable,08/23/2006,08/23/2006,08/25/2006,08/25/2006,,DO Delivery Order,: ,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,N: No,X,"TIRE, 12R X 22.5",N: No,1,NONE: NONE,,,,,,,: ,,BEALE TIRE INCORPORATED,BEALE TIRE,BEALE TIRE INCORPORATED,,,,,,,2210 PEACEABLE RD,,,MCALESTER,OK,745019103,UNITED STATES,OK,OK02,OK02,1310608320000,,131060832,131060832,,,07/26/2006,07/27/2007,BEALE TIRE INC,75000,OK: OKLAHOMA,MCALESTER,OK: OKLAHOMA,USA: UNITED STATES,745019103,OK02,OK02,26,2610: TIRES & TUBES PNEUMATIC EXCEPT AIR,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,441320: TIRE DEALERS,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,A: MEETS REQUIREMENTS,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,USA,D: MFG IN U.S.,: ,9700: DEPT OF DEFENSE,0001,0,0,2006,9700,W44W9M06A0007,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,1,A: ,N: No,N: NO,No,,AS: ALTERNATIVE SOURCES,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,X,,,,12,1000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,02/06/2007
73aac44cbd5046c9f207f57787d7ca04,active,3050.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N00033: MILITARY SEALIFT COMMAND,1700: DEPT OF THE NAVY,N00033: MILITARY SEALIFT COMMAND,Not Applicable,07/28/2006,07/28/2006,09/30/2006,09/30/2006,,DO Delivery Order,: ,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,Z: NOT APPLICABLE,W: Not Obtained - Waived,X, ,N: No,1,NONE: NONE,,,,,,,: ,,PACIFIC MARITIME FREIGHT INC,,,,,,,,,1444 CESAR E CHAVEZ PKWY,,,SAN DIEGO,CA,92113,UNITED STATES,CA,CA53,CA53,,,122452316,122452316,,,,,PACIFIC MARITIME FREIGHT  INC.,66000,CA: CALIFORNIA,SAN DIEGO,CA: CALIFORNIA,USA: UNITED STATES,921063521,CA53,CA53,V,V124: MARINE CHARTER FOR THINGS,000: NONE,S1: SERVICES,488310: PORT AND HARBOR OPERATIONS,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,USA,D: MFG IN U.S.,: ,9700: DEPT OF DEFENSE,0006,0,0,2006,9700,N0003306D1002,0,,A: FULL AND OPEN COMPETITION,: ,1,A: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,04/17/2007
bf968671d533dd31f02d1f07865d3765,active,6679.00,6679.00,6679.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W911QX: W6QK ACC-APG ADELPHI,2100: DEPT OF THE ARMY,W813LR: W262 PROP BK ACCT 8 WSMR,Not Applicable,09/23/2006,09/23/2006,10/31/2006,10/31/2006,,PO Purchase Order,: ,J: Firm Fixed Price,0,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X,CISCO AIRONET,N: No,1,NONE: NONE,,,,,,,: ,,PC MALL GOV INCORPORATED,,PC MALL INCORPORATED,,,,,,,"14160 NEWBROOK DRIVE, SUITE 210",,,CHANTILLY,VA,201512298,UNITED STATES,VA,VA10,VA10,1293654200000PR,201512298,129365420,181087842,,,04/15/2003,08/07/2007,PC MALL  INC.,14744,VA: VIRGINIA,CHANTILLY,VA: VIRGINIA,USA: UNITED STATES,201512298,VA10,VA10,70,7025: ADP INPUT/OUTPUT & STORAGE DEVICES,000: NONE,A7: ELECTRONICS AND COMMUNICATION EQUIPMENT,423430: COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,A: COMMERCIALLY AVAILABLE,N: Transaction does not use GFE/GFP,A: MEETS REQUIREMENTS,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,W911QX06P0876,0,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,2,A: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,1200,718000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,Y: Yes,,,,,,,,,,,,X: Not Applicable,09/23/2006
d1c47a684cf197fb2ff0afdb26987e8a,active,-89700.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W81K00: W40M USA MEDCOM HCAA,2100: DEPT OF THE ARMY,W45XTR: W2M5 CARL R DARNELL ARMY MED C,Not Applicable,07/07/2006,06/02/2006,09/30/2006,09/30/2006,,PO Purchase Order,C: FUNDING ONLY ACTION,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,Z: NOT APPLICABLE,N: No,X,DEOBLIGATE EXCESS FUNDS,N: No,1,NONE: NONE,,,,,,,: ,,"HEART OF TEXAS PERFUSION, INC",,,,,,,,,6007 CALDWELL DR,,,WACO,TX,76710,UNITED STATES,TX,TX17,TX17,,,039058131,039058131,,,,,HEART OF TEXAS PERFUSION  INC.,26736,TX: TEXAS,FORT HOOD,TX: TEXAS,USA: UNITED STATES,765444752,TX31,TX31,W,W065: LEASE-RENT OF MEDICAL-DENTAL-VET EQ,000: NONE,C9B: MEDICAL AND DENTAL SUPPLIES AND EQUIPMENT,339113: SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,DADA0903P1033,P00011,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,1,A: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,: ,,: ,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,12/01/2007
0eb5e7db2402997a552429731ffaef8e,active,229977.00,229977.00,229977.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W912L2: W7MV USPFO ACTIVITY AZ ARNG,2100: DEPT OF THE ARMY,HA020: DOD/DEPARTMENT OF THE ARMY,Not Applicable,09/01/2006,09/01/2006,08/31/2007,08/31/2007,,DO Delivery Order,: ,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,Z: NOT APPLICABLE,N: No,X,GRADER,N: No,1,NONE: NONE,,,,,,,: ,,HERTZ EQUIPMENT RENTAL CORPORA,,,,,,,,,22422 S ALAMEDA ST,,,CARSON,CA,908101903,UNITED STATES,CA,CA37,CA37,,,118572684,614886062,,,,,HERTZ GLOBAL HOLDINGS  INC.,11530,CA: CALIFORNIA,LONG BEACH,CA: CALIFORNIA,USA: UNITED STATES,908101903,CA37,CA37,W,W025: LEASE-RENT OF VEHICULAR EQ,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,"532412: CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,0G62,0,0,2006,9700,N6274202D1500,0,,A: FULL AND OPEN COMPETITION,: ,1,D: ,N: No,N: NO,No,,: ,: ,,: ,X,,,,0,0,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,01/03/2007
c86ea5ac8b83cad183e2428bf9297f77,active,-1212.00,-1212.00,-1212.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W9124D: W6QM MICC CTR-FT KNOX,2100: DEPT OF THE ARMY,W52R7R: W06Q RCTG COMD HQ,Not Applicable,09/06/2006,09/05/2006,07/18/2006,07/18/2006,,PO Purchase Order,D: CHANGE ORDER,J: Firm Fixed Price,0,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X,COURT REPORTING,N: No,1,NONE: NONE,,,,,,,: ,,PATRICE STARKOVICH RPTING SVCS,STARKOVICH REPORTING SERVICES,,,,,,,,538 LAKESIDE AVE. S.,#204,,SEATTLE,WA,981220884,UNITED STATES,WA,WA07,WA07,0313898720000PR,981220884,031389872,031389872,,,12/05/2001,10/05/2006,STARKOVICH RP  PATRICE E,28540,KY: KENTUCKY,FORT KNOX,KY: KENTUCKY,USA: UNITED STATES,401215720,KY02,KY02,R,R606: COURT REPORTING SERVICES,000: NONE,S1: SERVICES,561492: COURT REPORTING AND STENOTYPE SERVICES,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,W9124D06P0482,P00001,0,2006,,,,,C: NOT COMPETED,URG: URGENCY ,1,A: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,1,300000,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,Y: Yes,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/14/2007
0268710a7870926b61e9673f304a4e0a,active,21404.00,21404.00,21404.00,9700: DEPT OF DEFENSE,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),9700: DEPT OF DEFENSE,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1019: DITCO-PAC,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1003: DEFENSE INFO SYSTEMS AGENCY PAC,Not Applicable,08/17/2006,08/17/2006,08/17/2007,08/17/2007,,DO Delivery Order,: ,J: Firm Fixed Price,0,C: PLAN REQUIRED - INCENTIVE NOT INCLUDED ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,Z: NOT APPLICABLE,N: No,X,TELECOMMUNICATION SERVICES,N: No,1,NONE: NONE,,,,,,,: ,,A T & T CORP,AT&T,A T & T CORP,AT&T,,,,,,3375 KOAPAKA ST STE D120,,,HONOLULU,HI,968191867,UNITED STATES,HI,HI01,HI01,799988001,968191867,799988001,108024050,,,02/11/2002,01/10/2009,AT&T INC.,69050,HI: HAWAII,,HI: HAWAII,USA: UNITED STATES,967863744,HI02,HI02,D,D304: ADP SVCS/TELECOMM & TRANSMISSION,000: NONE,S1: SERVICES,: ,F: NON-COMMERCIAL SERVICE,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,20P6,0,0,2006,9700,DCA30097D0002,0,,A: FULL AND OPEN COMPETITION,: ,2,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,CORPORATE NOT TAX EXEMPT,302770,63054999552,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,Y,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,Y: Yes,,,,,,,,,,,,X: Not Applicable,09/02/2008
